Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Johnson City,Washington_TN,TN,35.1,40,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Brooklyn,Kings_NY,NY,35.6,48,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Merced,Merced_CA,CA,42,58,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Indianapolis,Marion_IN,IN,68,96,10,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Sandston,Henrico_VA,VA,75,71,10,5,0,Light Rain,FALSE,FALSE,FALSE,night
2,San Antonio,Bexar_TX,TX,67.6,94,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Victor,Ontario_NY,NY,52,53,10,22,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,day
3,Saukville,Ozaukee_WI,WI,37,70,10,8,0,Cloudy,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,80.6,54,10,12.7,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Lansdale,Montgomery_PA,PA,32,100,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Westlake Village,Ventura_CA,CA,64.9,54,10,20.7,0,Clear,FALSE,FALSE,FALSE,day
4,Powell Butte,Crook_OR,OR,72,41,10,6,0,Fair,FALSE,FALSE,FALSE,twilight
3,San Bernardino,San Bernardino_CA,CA,60.8,68,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Jenner,Sonoma_CA,CA,59,67,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,88,59,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,64,67,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,72,69,10,7,0,Fair,TRUE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,46.8,99,0.1,0,0,Fog,TRUE,FALSE,FALSE,day
2,Maple Shade,Burlington_NJ,NJ,80.1,67,10,9.2,0,Thunderstorm,FALSE,FALSE,TRUE,day
3,Fishkill,Dutchess_NY,NY,48.9,93,1.5,6.9,0.01,Overcast,FALSE,FALSE,FALSE,day
4,Austinville,Wythe_VA,VA,70.7,85,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
3,San Diego,San Diego_CA,CA,60.1,90,10,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Omaha,Douglas_NE,NE,64.9,24,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Shawnee,Johnson_KS,KS,71.1,100,3,3.5,0.17,Rain,FALSE,FALSE,FALSE,day
3,Allentown,Lehigh_PA,PA,75.2,94,4,0,0.22,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,day
3,Atlanta,Cobb_GA,GA,60.6,48,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Stockton,San Joaquin_CA,CA,69,58,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Palo Alto,San Mateo_CA,CA,78.8,54,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,61,58,8,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,West Columbia,Lexington_SC,SC,43,100,2,5.8,0,Overcast,TRUE,FALSE,FALSE,twilight
2,Alton,Halifax_VA,VA,82.9,72,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Holly Springs,Wake_NC,NC,42.4,83,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Foresthill,Placer_CA,CA,51.8,82,10,6.9,0,Overcast,FALSE,FALSE,FALSE,twilight
2,El Paso,El Paso_TX,TX,61,58,9,13.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,San Juan Bautista,San Benito_CA,CA,53.6,88,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Los Angeles,Los Angeles_CA,CA,55.9,87,2,11.5,0.02,Rain,FALSE,FALSE,FALSE,day
3,Torrance,Los Angeles_CA,CA,66.9,68,10,3.5,0,Overcast,TRUE,FALSE,FALSE,day
2,Scarborough,Cumberland_ME,ME,62.1,86,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Macon,Macon-Bibb County_GA,GA,72,71,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Evergreen,Clear Creek_CO,CO,50,36,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
3,Sun City,Riverside_CA,CA,71.8,56,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
3,Charlotte,Mecklenburg_NC,NC,49,41,10,15,0,Cloudy,FALSE,FALSE,FALSE,night
3,Lake Worth,Palm Beach_FL,FL,73.9,97,10,3.5,0.01,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,New York,New York_NY,NY,78.1,64,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,La Verne,Los Angeles_CA,CA,57.2,100,1.8,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,67,73,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Fort Thomas,Campbell_KY,KY,53.6,94,10,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Billerica,Middlesex_MA,MA,24.1,44,10,23,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,57,39,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,59,72,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Richmond,Wayne_IN,IN,37.4,100,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
3,Lake Arrowhead,San Bernardino_CA,CA,77,9,7,0,0,Clear,FALSE,FALSE,FALSE,day
3,Tacoma,Pierce_WA,WA,44.2,100,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Oakland,Alameda_CA,CA,62.1,86,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Lexington,Lexington_SC,SC,28.9,89,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Warner Robins,Houston_GA,GA,64.4,94,10,6.9,0,Light Drizzle,FALSE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,60.1,86,8,3.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Gardena,Los Angeles_CA,CA,64,65,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,66,56,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Davis,Yolo_CA,CA,50,43,10,0,0,Fair,TRUE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,77,71,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Campobello,Spartanburg_SC,SC,82.9,53,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,66,48,10,7,0,Fair,FALSE,FALSE,FALSE,night
2,Ventura,Ventura_CA,CA,60.1,78,10,0,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Norwalk,Los Angeles_CA,CA,99,24,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Cloverdale,Putnam_IN,IN,68,78,10,12.7,0,Light Rain,TRUE,FALSE,FALSE,day
2,Fairland,Shelby_IN,IN,39,57,10,11.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Dallas,Dallas_TX,TX,45,74,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Escondido,San Diego_CA,CA,60.1,72,10,9.2,0,Overcast,TRUE,FALSE,FALSE,day
3,Bloomington,San Bernardino_CA,CA,62.1,53,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,80.1,96,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Silver Spring,Montgomery_MD,MD,81.7,58,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,75,50,10,5.8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Birmingham,Jefferson_AL,AL,55.9,22,10,3.5,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Glyndon,Baltimore County_MD,MD,42.8,36,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Detroit,Marion_OR,OR,36,93,9,4.6,0.02,Overcast,FALSE,FALSE,FALSE,day
3,Birmingham,Jefferson_AL,AL,60.1,93,4,3.5,0,Overcast,TRUE,FALSE,FALSE,day
2,Melville,Suffolk_NY,NY,77,69,10,15,0,Cloudy,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,66,68,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,77,84,10,3.5,0.13,Light Thunderstorms and Rain,FALSE,FALSE,TRUE,day
2,Winter Park,Orange_FL,FL,75.9,97,10,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Travelers Rest,Greenville_SC,SC,75.9,50,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,North East,Cecil_MD,MD,48.2,100,8,10.4,0,Light Rain,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,80,71,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,66,54,10,18.4,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Hialeah,Miami-Dade_FL,FL,91,59,10,15,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Lexington,Lexington_SC,SC,45,93,10,0,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,86,41,10,5,0,Fair,FALSE,TRUE,FALSE,day
3,Morrow,Clayton_GA,GA,59,96,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Fredericksburg,Spotsylvania_VA,VA,62.2,100,5,4.6,0.11,Rain,FALSE,FALSE,FALSE,twilight
3,Miami,Miami-Dade_FL,FL,78,87,4,9,0.12,Heavy Rain,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,59,75,10,5,0,Cloudy,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,39.9,93,8,26.5,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Kenner,Jefferson_LA,LA,86,49,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Orange,Orange_CA,CA,84,44,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Folsom,Sacramento_CA,CA,98.6,13,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Sarasota,Sarasota_FL,FL,92,70,10,12,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Saint Paul,Ramsey_MN,MN,84.9,48,10,15,0,Clear,FALSE,FALSE,FALSE,day
3,Carson,Los Angeles_CA,CA,66.9,87,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Altamonte Springs,Seminole_FL,FL,43,68,10,12.7,0,Clear,FALSE,FALSE,FALSE,night
2,Tulsa,Tulsa_OK,OK,43,53,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Dallas,Dallas_TX,TX,66,29,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
3,Chattanooga,Hamilton_TN,TN,86,46,10,0,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Atlanta,Cobb_GA,GA,73.6,85,10,2.3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Brisbane,San Mateo_CA,CA,59,87,10,12,0,Fair,FALSE,FALSE,FALSE,twilight
2,Cannon Falls,Goodhue_MN,MN,53.1,58,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Bossier City,Bossier_LA,LA,64.9,61,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Providence,Providence_RI,RI,88,49,10,15,0,Fair,FALSE,FALSE,FALSE,day
3,Old Westbury,Nassau_NY,NY,39.9,83,10,5.8,0,Overcast,FALSE,FALSE,FALSE,night
2,Tallahassee,Leon_FL,FL,39.2,93,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Channelview,Harris_TX,TX,71.6,53,10,9.2,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,San Gabriel,Los Angeles_CA,CA,60.8,59,10,8.1,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Andover,Essex_MA,MA,72,87,5,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Pennsauken,Camden_NJ,NJ,78.1,62,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,26.2,61,10,15,0,Clear,FALSE,FALSE,TRUE,night
2,Oak Brook,Dupage_IL,IL,84,63,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Lynnwood,Snohomish_WA,WA,46,89,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Tracy,Alameda_CA,CA,82.9,17,10,6.9,0,Clear,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,55,77,10,0,0,Clear,FALSE,FALSE,TRUE,night
2,Lansdale,Montgomery_PA,PA,59,100,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,44.1,63,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,32,48,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Chesnee,Spartanburg_SC,SC,45.5,97,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Anaheim,Orange_CA,CA,79,44,10,0,0,Clear,FALSE,FALSE,FALSE,day
4,Bedford,Bedford County_VA,VA,62.1,75,10,3.5,0,Light Rain,FALSE,FALSE,FALSE,day
3,Federal Way,King_WA,WA,64.9,54,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,82,79,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,San Francisco,San Francisco_CA,CA,71.1,55,10,23,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,90,61,10,15,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,66,81,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Winter Park,Orange_FL,FL,78.1,96,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Enterprise,Wallowa_OR,OR,62,50,10,15,0,Light Rain,FALSE,FALSE,FALSE,day
2,Redwood City,San Mateo_CA,CA,46.4,93,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Sacramento,Sacramento_CA,CA,68,64,10,11.5,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,West Covina,Los Angeles_CA,CA,55.4,82,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Medford,Middlesex_MA,MA,39,60,10,16.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Woodburn,Marion_OR,OR,52,74,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Houma,Terrebonne_LA,LA,82,79,7,18,0,Cloudy,FALSE,FALSE,TRUE,day
3,Sparks,Washoe_NV,NV,33.1,89,4,5.8,0,Light Snow,FALSE,FALSE,FALSE,day
3,Bronx,Bronx_NY,NY,70,55,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Selma,Johnston_NC,NC,80.6,74,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Ridgewood,Queens_NY,NY,79,72,10,5.8,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,White Plains,Westchester_NY,NY,39,86,7,25,0,Light Rain / Windy,FALSE,FALSE,FALSE,day
3,Romulus,Wayne_MI,MI,19,62,10,14,0,Fair,FALSE,FALSE,FALSE,day
2,Murrells Inlet,Georgetown_SC,SC,80,90,10,10,0.05,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Seattle,King_WA,WA,45,86,10,11.5,0.01,Overcast,FALSE,FALSE,FALSE,twilight
2,Decatur,Morgan_AL,AL,88,32,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Chino,San Bernardino_CA,CA,62.1,72,7,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Roy,Weber_UT,UT,37,52,10,6.9,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Waltham,Middlesex_MA,MA,64.9,54,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Lake City,Florence_SC,SC,46.4,34,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,67.6,93,7,9.2,0.09,Light Rain,FALSE,FALSE,TRUE,twilight
2,Manor,Travis_TX,TX,93.2,46,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Santa Ana,Orange_CA,CA,66,75,6,0,0,Haze,TRUE,FALSE,FALSE,day
3,Davis,Yolo_CA,CA,42.8,87,10,0,0,Clear,TRUE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,68,70,7,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Olympia,Thurston_WA,WA,66,54,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Myrtle Beach,Horry_SC,SC,72,76,10,12.7,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Lake Forest,Lake_IL,IL,39,96,0.8,4.6,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Arlington,Gilliam_OR,OR,82,33,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,70,65,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Baton Rouge,East Baton Rouge_LA,LA,78,90,10,0,0,Light Rain,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,95,41,10,10,0,Fair,FALSE,FALSE,TRUE,day
3,Mira Loma,Riverside_CA,CA,99,11,10,16,0,Fair,FALSE,FALSE,FALSE,day
2,Carol Stream,Dupage_IL,IL,71.1,32,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Laceys Spring,Morgan_AL,AL,48.2,100,6,6.9,0,Light Rain,FALSE,FALSE,FALSE,twilight
3,Carnegie,Allegheny_PA,PA,35.1,61,10,15,0,Overcast,FALSE,FALSE,FALSE,day
2,Rancho Cucamonga,San Bernardino_CA,CA,77,11,10,18.4,0,Clear,FALSE,FALSE,FALSE,day
4,Woodburn,Marion_OR,OR,56,72,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Tarrytown,Westchester_NY,NY,84,35,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Burnsville,Dakota_MN,MN,18,84,1.8,10.4,0,Light Snow,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,83,39,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Carlsbad,San Diego_CA,CA,57.9,97,1,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Bryn Mawr,Montgomery_PA,PA,64.4,32,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,69.8,100,10,0,0,Drizzle,FALSE,FALSE,FALSE,day
2,Olanta,Sumter_SC,SC,78.8,89,2.5,16.1,0.11,Heavy Rain,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,73,87,10,5.8,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Tampa,Hillsborough_FL,FL,64.4,88,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Sumter,Sumter_SC,SC,77,74,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Escondido,San Diego_CA,CA,53.1,40,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Pomona,Los Angeles_CA,CA,66.2,88,10,0,0,Clear,TRUE,FALSE,FALSE,twilight
2,El Paso,El Paso_TX,TX,91,19,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,81,56,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
3,Castaic,Los Angeles_CA,CA,71,68,10,3,0,Fair,FALSE,FALSE,FALSE,night
3,South Saint Paul,Dakota_MN,MN,11.3,77,10,8.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Sherman Oaks,Los Angeles_CA,CA,69,63,10,7,0,Fair,FALSE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,75.9,54,10,8.1,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Lexington,Middlesex_MA,MA,27,85,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Pittsburgh,Allegheny_PA,PA,39.9,73,10,9.2,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Tuscaloosa,Tuscaloosa_AL,AL,84,47,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,93.9,54,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,60.1,86,10,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Elgin,Kane_IL,IL,69.1,75,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Romulus,Wayne_MI,MI,43,89,6,12.7,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Grand Rapids,Kent_MI,MI,19,65,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
3,Trenton,Mercer_NJ,NJ,57.9,87,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Avoca,Pottawattamie_IA,IA,-0.4,72,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Humble,Harris_TX,TX,66,81,7,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,61,83,10,0,0,Clear,TRUE,FALSE,FALSE,night
3,Saint Louis,St. Louis County_MO,MO,59,67,10,6,0,Fair,FALSE,FALSE,FALSE,twilight
3,Conroe,Montgomery_TX,TX,80.1,48,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Novato,Marin_CA,CA,77,44,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Paul,Ramsey_MN,MN,30.9,79,7,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Burlingame,San Mateo_CA,CA,62.1,78,10,18.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Newark,Alameda_CA,CA,44.6,81,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Missouri City,Fort Bend_TX,TX,84,73,10,0,0,Fair,FALSE,FALSE,TRUE,day
3,Gary,Lake_IN,IN,42.8,93,4,0,0,Light Rain,FALSE,FALSE,FALSE,day
2,Pittsburg,Contra Costa_CA,CA,57,74,10,8,0,Cloudy,FALSE,FALSE,FALSE,night
2,Santa Fe Springs,Los Angeles_CA,CA,81,22,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Missouri City,Fort Bend_TX,TX,73,74,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,62.6,52,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,41,93,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Tempe,Maricopa_AZ,AZ,58,81,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Clearwater,Pinellas_FL,FL,79,77,10,10.4,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Louisville,Jefferson_KY,KY,43,80,10,8.1,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Grand Rapids,Kent_MI,MI,73.9,73,10,11.5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,88,65,10,11.5,0,Clear,TRUE,FALSE,FALSE,day
3,Norcross,Gwinnett_GA,GA,78.1,29,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Hawthorne,Passaic_NJ,NJ,32,92,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,64,43,10,6,0,Fair,FALSE,FALSE,TRUE,day
2,Minneapolis,Anoka_MN,MN,68,64,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,New York,New York_NY,NY,37,52,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Chagrin Falls,Geauga_OH,OH,11.1,85,1,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,85,55,10,5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Gerber,Tehama_CA,CA,77,9,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,San Ardo,Monterey_CA,CA,36,97,0.5,0,0,Fog,FALSE,FALSE,FALSE,night
2,Mahopac,Putnam_NY,NY,79,77,10,0,0,Clear,FALSE,FALSE,FALSE,day
4,Louisville,Jefferson_KY,KY,59,83,4,6.9,0.05,Rain,FALSE,FALSE,FALSE,day
3,Boca Raton,Palm Beach_FL,FL,77,61,10,17.3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Arcadia,Los Angeles_CA,CA,71.6,25,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Daleville,Botetourt_VA,VA,43,65,10,10.4,0,Clear,FALSE,FALSE,TRUE,night
3,Stockton,San Joaquin_CA,CA,54,77,10,3.5,0,Overcast,FALSE,FALSE,FALSE,night
2,Pelham,Westchester_NY,NY,64.9,50,10,6.9,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Windermere,Orange_FL,FL,78.1,90,6,9.2,0,Light Rain,FALSE,FALSE,FALSE,day
2,Bountiful,Davis_UT,UT,41,86,10,12,0,Light Rain,FALSE,FALSE,TRUE,day
2,March Air Reserve Base,Riverside_CA,CA,70.3,37,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Union City,Erie_PA,PA,46.9,68,10,5.8,0,Clear,FALSE,TRUE,FALSE,twilight
3,Wrentham,Norfolk_MA,MA,42.1,96,1.8,8.1,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Little River,Horry_SC,SC,51,86,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
3,Parkville,Baltimore County_MD,MD,73.4,88,10,11.5,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Colton,San Bernardino_CA,CA,69.8,13,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Lakeland,Polk_FL,FL,71.6,22,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,52,38,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,46.9,93,8,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Arlington,Tarrant_TX,TX,95,43,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Maspeth,Queens_NY,NY,21.9,89,0.2,32.2,0.03,Snow,FALSE,FALSE,TRUE,day
2,Salinas,Monterey_CA,CA,68,63,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,66,63,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Tucson,Pima_AZ,AZ,100.9,7,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,32,69,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Felton,Santa Cruz_CA,CA,62.1,78,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Fresno,Fresno_CA,CA,48.9,59,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
